,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
956,29,management,married,secondary,no,0,yes,no,unknown,2,jun,85,4,-1,0,unknown,no
957,29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,yes
958,29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no
959,29,management,married,tertiary,no,0,yes,no,cellular,6,may,667,2,-1,0,unknown,yes
960,29,management,married,tertiary,no,0,yes,no,telephone,15,jul,91,2,-1,0,unknown,no
961,29,management,married,tertiary,no,0,yes,yes,cellular,15,jul,218,1,-1,0,unknown,no
962,29,management,married,tertiary,no,16,yes,no,cellular,16,jul,605,6,-1,0,unknown,no
963,29,management,married,tertiary,no,51,yes,no,cellular,17,jul,1319,5,-1,0,unknown,yes
964,29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,yes
965,29,management,married,tertiary,no,205,no,no,cellular,4,jun,787,1,-1,0,unknown,yes
966,29,management,married,tertiary,no,247,no,no,cellular,16,sep,143,2,587,3,failure,yes
967,29,management,married,tertiary,no,314,no,no,unknown,28,may,938,2,-1,0,unknown,yes
968,29,management,married,tertiary,no,941,yes,no,unknown,4,jun,570,11,-1,0,unknown,no
969,29,management,married,tertiary,no,1387,yes,no,cellular,18,may,256,2,-1,0,unknown,yes
970,29,management,married,tertiary,no,2417,yes,no,cellular,7,may,126,2,-1,0,unknown,no
971,29,management,married,tertiary,no,8103,no,no,cellular,28,may,473,3,-1,0,unknown,yes
972,29,management,married,tertiary,no,10576,no,no,unknown,15,may,1224,2,-1,0,unknown,yes
973,29,management,married,tertiary,yes,53,yes,no,cellular,31,jul,27,17,-1,0,unknown,no
974,29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,success,yes
975,29,management,single,secondary,no,3317,no,yes,telephone,4,may,640,7,-1,0,unknown,yes
976,29,management,single,tertiary,no,-27,no,no,cellular,13,may,270,1,-1,0,unknown,yes
977,29,management,single,tertiary,no,-11,yes,no,cellular,14,may,164,2,-1,0,unknown,no
978,29,management,single,tertiary,no,0,yes,no,cellular,13,may,155,1,351,1,failure,no
979,29,management,single,tertiary,no,54,yes,yes,unknown,26,may,257,3,-1,0,unknown,no
980,29,management,single,tertiary,no,119,yes,no,unknown,28,may,136,2,-1,0,unknown,no
981,29,management,single,tertiary,no,224,yes,no,cellular,24,apr,65,2,81,3,failure,yes
982,29,management,single,tertiary,no,268,no,no,cellular,16,apr,667,1,-1,0,unknown,yes
983,29,management,single,tertiary,no,307,yes,no,cellular,2,jun,690,1,-1,0,unknown,yes
984,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
985,29,management,single,tertiary,no,572,no,no,cellular,4,jun,224,1,-1,0,unknown,yes
986,29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,yes
987,29,management,single,tertiary,no,637,yes,no,cellular,3,jun,340,1,119,1,failure,yes
988,29,management,single,tertiary,no,697,no,no,cellular,4,feb,206,1,-1,0,unknown,yes
989,29,management,single,tertiary,no,697,no,no,cellular,30,apr,365,1,85,1,success,yes
990,29,management,single,tertiary,no,765,no,no,cellular,16,nov,238,1,-1,0,unknown,yes
991,29,management,single,tertiary,no,874,yes,no,cellular,16,mar,231,1,181,2,success,yes
992,29,management,single,tertiary,no,874,yes,no,cellular,16,sep,152,1,103,1,success,yes
993,29,management,single,tertiary,no,983,yes,no,cellular,11,jul,963,2,-1,0,unknown,yes
994,29,management,single,tertiary,no,985,yes,no,cellular,23,jul,396,2,-1,0,unknown,yes
995,29,management,single,tertiary,no,1218,no,no,cellular,30,jan,258,2,-1,0,unknown,no
996,29,management,single,tertiary,no,1445,no,no,cellular,4,dec,271,2,-1,0,unknown,yes
997,29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,success,yes
998,29,management,single,tertiary,no,1514,yes,no,telephone,5,may,363,1,333,7,other,no
999,29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,no
1000,29,management,single,tertiary,no,1808,no,no,cellular,7,jul,273,2,433,1,success,yes
1001,29,management,single,tertiary,no,2531,no,no,cellular,19,aug,634,1,-1,0,unknown,yes
1002,29,management,single,tertiary,no,2753,no,no,cellular,30,apr,645,1,-1,0,unknown,yes
1003,29,management,single,tertiary,no,3846,no,no,cellular,3,jun,313,2,-1,0,unknown,yes
1004,29,management,single,tertiary,no,5359,no,no,cellular,18,feb,147,1,-1,0,unknown,yes
1005,29,management,single,tertiary,no,9407,no,no,cellular,4,may,267,6,-1,0,unknown,yes
1006,29,management,single,tertiary,no,15459,no,no,cellular,18,feb,264,7,-1,0,unknown,yes
1007,29,management,single,tertiary,no,36252,yes,no,cellular,30,apr,501,1,-1,0,unknown,yes
1008,29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,158,2,181,1,success,yes
1009,29,self-employed,married,secondary,no,123,no,yes,cellular,22,oct,247,1,184,3,success,yes
1010,29,self-employed,married,tertiary,no,242,yes,no,cellular,18,jul,73,4,-1,0,unknown,no
1011,29,self-employed,married,tertiary,no,2305,no,no,cellular,27,may,82,2,-1,0,unknown,no
1012,29,self-employed,single,secondary,no,970,yes,no,cellular,13,may,240,1,-1,0,unknown,no
1013,29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,-1,0,unknown,no
1014,29,self-employed,single,tertiary,no,300,no,no,cellular,3,feb,125,1,-1,0,unknown,no
1015,29,self-employed,single,tertiary,no,805,no,no,cellular,23,feb,132,1,103,7,failure,yes
1016,29,self-employed,single,tertiary,no,814,no,no,unknown,13,aug,461,1,-1,0,unknown,yes
1017,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,yes
1018,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,oct,190,1,92,5,success,yes
1019,29,self-employed,single,tertiary,no,3290,no,no,cellular,23,mar,136,1,291,2,success,yes
1020,29,services,divorced,secondary,no,-7,yes,no,cellular,13,may,1279,3,-1,0,unknown,yes
1021,29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,unknown,no
1022,29,services,married,secondary,no,19,yes,no,cellular,29,jul,327,6,-1,0,unknown,no
1023,29,services,married,secondary,no,30,yes,no,cellular,23,jul,74,3,-1,0,unknown,no
1024,29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown,no
1025,29,services,married,secondary,no,191,yes,no,cellular,17,apr,87,1,-1,0,unknown,no
1026,29,services,married,secondary,no,363,yes,no,cellular,15,may,164,1,-1,0,unknown,no
1027,29,services,married,secondary,no,376,no,yes,telephone,28,jan,49,3,183,4,failure,no
1028,29,services,married,secondary,no,1135,yes,no,cellular,17,feb,323,1,-1,0,unknown,yes
1029,29,services,married,secondary,no,6567,yes,no,cellular,15,may,792,2,298,1,failure,yes
1030,29,services,single,primary,no,339,no,no,unknown,4,jul,1576,3,-1,0,unknown,yes
1031,29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes
1032,29,services,single,secondary,no,9,no,yes,cellular,8,jul,202,2,-1,0,unknown,no
1033,29,services,single,secondary,no,20,yes,no,unknown,15,may,431,1,-1,0,unknown,no
1034,29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown,yes
1035,29,services,single,secondary,no,37,no,yes,cellular,17,jul,309,2,-1,0,unknown,no
1036,29,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes
1037,29,services,single,secondary,no,146,yes,no,unknown,19,may,104,2,-1,0,unknown,no
1038,29,services,single,secondary,no,192,no,no,cellular,30,jan,327,4,-1,0,unknown,no
1039,29,services,single,secondary,no,271,yes,no,unknown,20,may,1882,2,-1,0,unknown,yes
1040,29,services,single,secondary,no,887,no,no,cellular,4,feb,343,1,-1,0,unknown,no
1041,29,services,single,secondary,no,1934,no,no,cellular,29,sep,271,1,-1,0,unknown,yes
1042,29,services,single,unknown,no,196,no,no,cellular,30,jan,726,2,-1,0,unknown,yes
1043,29,student,single,secondary,no,67,no,no,cellular,23,feb,211,1,187,5,success,yes
1044,29,student,single,secondary,no,78,no,no,cellular,30,apr,239,1,-1,0,unknown,yes
1045,29,student,single,secondary,no,110,yes,no,unknown,7,may,169,3,-1,0,unknown,no
1046,29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure,yes
1047,29,student,single,secondary,no,314,no,no,cellular,13,aug,485,3,105,1,success,no
1048,29,student,single,secondary,no,314,no,no,cellular,30,apr,465,1,-1,0,unknown,yes
1049,29,student,single,secondary,no,459,no,no,cellular,15,dec,279,3,189,19,other,yes
1050,29,student,single,secondary,no,658,no,no,cellular,15,jul,198,2,244,4,other,yes
1051,29,student,single,secondary,no,1377,yes,no,cellular,3,aug,248,1,446,2,success,yes
1052,29,student,single,secondary,no,1779,no,no,cellular,4,jun,400,1,-1,0,unknown,yes
1053,29,student,single,tertiary,no,5,no,no,cellular,15,jul,889,5,-1,0,unknown,yes
1054,29,student,single,tertiary,no,163,no,no,cellular,3,aug,249,1,-1,0,unknown,yes
1055,29,student,single,unknown,no,2929,no,no,cellular,5,may,232,1,89,4,other,yes
1056,29,student,single,unknown,no,2929,no,no,cellular,11,aug,91,1,-1,0,unknown,no
1057,29,student,single,unknown,no,7585,no,no,cellular,3,mar,145,2,198,1,failure,yes
1058,29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,yes
1059,29,technician,divorced,secondary,no,124,no,no,unknown,27,may,125,1,-1,0,unknown,no
1060,29,technician,divorced,secondary,no,328,yes,yes,cellular,4,feb,25,1,-1,0,unknown,no
1061,29,technician,divorced,secondary,no,477,yes,yes,cellular,11,may,58,1,305,1,failure,no
1062,29,technician,married,secondary,no,-910,yes,no,cellular,21,jul,260,1,-1,0,unknown,no
1063,29,technician,married,secondary,no,0,no,no,unknown,12,may,33,2,-1,0,unknown,no
1064,29,technician,married,secondary,no,95,no,yes,cellular,3,feb,172,3,-1,0,unknown,yes
1065,29,technician,married,secondary,no,273,no,no,cellular,4,feb,2775,2,-1,0,unknown,yes
1066,29,technician,married,secondary,no,428,no,no,cellular,14,jul,131,4,-1,0,unknown,no
1067,29,technician,married,secondary,no,767,yes,no,cellular,5,feb,253,1,-1,0,unknown,no
1068,29,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430,1,-1,0,unknown,no
1069,29,technician,single,secondary,no,-13,yes,no,cellular,14,may,512,3,-1,0,unknown,no
1070,29,technician,single,secondary,no,18,no,no,cellular,3,feb,206,3,-1,0,unknown,no
1071,29,technician,single,secondary,no,113,no,no,cellular,12,feb,328,2,183,4,success,yes
1072,29,technician,single,secondary,no,307,yes,no,cellular,3,feb,216,1,-1,0,unknown,no
1073,29,technician,single,secondary,no,316,yes,no,cellular,3,mar,156,1,-1,0,unknown,yes
1074,29,technician,single,secondary,no,382,no,no,cellular,5,aug,409,4,-1,0,unknown,yes
1075,29,technician,single,secondary,no,510,yes,no,unknown,16,jun,179,15,-1,0,unknown,no
1076,29,technician,single,secondary,no,544,yes,no,unknown,13,may,360,1,-1,0,unknown,no
1077,29,technician,single,secondary,no,590,no,no,cellular,25,may,124,1,-1,0,unknown,yes
1078,29,technician,single,secondary,no,590,no,no,cellular,27,aug,81,1,94,1,success,yes
1079,29,technician,single,secondary,no,674,no,no,cellular,30,apr,483,1,13,5,success,yes
1080,29,technician,single,secondary,no,706,yes,no,cellular,18,may,1340,1,-1,0,unknown,yes
1081,29,technician,single,secondary,no,938,no,no,cellular,3,nov,358,1,-1,0,unknown,yes
1082,29,technician,single,secondary,no,1165,no,no,cellular,2,jun,245,1,-1,0,unknown,yes
1083,29,technician,single,secondary,no,1165,no,no,cellular,3,dec,244,2,184,1,success,yes
1084,29,technician,single,secondary,no,1612,yes,no,unknown,26,may,375,2,-1,0,unknown,no
1085,29,technician,single,secondary,no,1856,yes,yes,cellular,18,may,134,1,-1,0,unknown,no
1086,29,technician,single,secondary,yes,-397,yes,no,unknown,28,may,114,1,-1,0,unknown,no
1087,29,technician,single,tertiary,no,0,yes,no,cellular,7,may,347,2,337,6,failure,yes
1088,29,technician,single,tertiary,no,542,yes,no,unknown,9,may,338,3,-1,0,unknown,no
1089,29,technician,single,tertiary,no,615,yes,no,cellular,18,may,373,1,-1,0,unknown,yes
1090,29,technician,single,tertiary,no,673,yes,no,cellular,9,feb,835,3,-1,0,unknown,yes
1091,29,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,-1,0,unknown,no
1092,29,technician,single,tertiary,no,2178,no,no,cellular,22,oct,260,2,139,1,other,yes
1093,29,technician,single,tertiary,no,2325,no,no,cellular,2,feb,125,1,-1,0,unknown,yes
1094,29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48,6,-1,0,unknown,no
1095,29,unemployed,single,primary,no,550,no,no,cellular,29,jan,801,1,-1,0,unknown,yes
1096,29,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,yes
1097,29,unemployed,single,secondary,no,25,no,no,cellular,14,apr,207,2,-1,0,unknown,yes
1098,29,unemployed,single,secondary,no,670,yes,no,unknown,26,sep,6,1,-1,0,unknown,no
1099,29,unemployed,single,secondary,no,1055,no,no,cellular,23,sep,427,1,603,1,failure,yes
1100,29,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,93,1,-1,0,unknown,no
1101,29,unemployed,single,tertiary,no,7,no,no,cellular,6,may,51,1,179,1,failure,no
1102,29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,-1,0,unknown,yes
1103,29,unemployed,single,tertiary,no,150,yes,no,cellular,5,may,165,1,-1,0,unknown,no
1104,29,unemployed,single,unknown,no,67,no,no,cellular,28,jan,330,2,-1,0,unknown,no
1105,29,unknown,single,secondary,no,923,no,no,cellular,26,may,333,1,-1,0,unknown,no
1106,30,admin.,divorced,primary,no,1032,yes,no,unknown,29,may,52,5,-1,0,unknown,no
1107,30,admin.,divorced,secondary,no,10,yes,no,cellular,18,jul,658,2,-1,0,unknown,yes
1108,30,admin.,divorced,secondary,no,370,yes,no,unknown,15,may,160,1,-1,0,unknown,no
1109,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,yes
1110,30,admin.,married,secondary,no,0,no,no,cellular,1,jun,318,1,-1,0,unknown,yes
1111,30,admin.,married,secondary,no,15,yes,no,unknown,9,may,257,1,-1,0,unknown,no
1112,30,admin.,married,secondary,no,39,yes,no,cellular,28,jul,101,3,-1,0,unknown,no
1113,30,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,2,-1,0,unknown,no
1114,30,admin.,married,secondary,no,482,no,no,cellular,23,apr,86,1,-1,0,unknown,no
1115,30,admin.,married,secondary,no,521,yes,no,cellular,19,nov,648,1,-1,0,unknown,no
1116,30,admin.,married,secondary,no,590,no,no,cellular,11,aug,443,3,-1,0,unknown,no
1117,30,admin.,married,secondary,no,1265,yes,yes,unknown,26,may,414,2,-1,0,unknown,yes
1118,30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,3284,1,-1,0,unknown,no
1119,30,admin.,married,secondary,no,1794,no,no,cellular,20,nov,1035,1,-1,0,unknown,yes
1120,30,admin.,married,secondary,no,4457,yes,no,cellular,21,nov,566,4,-1,0,unknown,yes
1121,30,admin.,married,secondary,yes,23,no,yes,cellular,4,feb,149,2,-1,0,unknown,no
1122,30,admin.,married,tertiary,no,26,yes,no,cellular,16,apr,62,1,323,1,failure,no
1123,30,admin.,married,tertiary,no,285,no,no,cellular,5,feb,693,2,-1,0,unknown,no
1124,30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,198,1,-1,0,unknown,no
1125,30,admin.,single,secondary,no,-548,yes,yes,cellular,28,jul,70,2,-1,0,unknown,no
1126,30,admin.,single,secondary,no,-213,yes,yes,unknown,27,may,751,1,-1,0,unknown,yes
1127,30,admin.,single,secondary,no,-36,no,no,cellular,16,jul,561,9,-1,0,unknown,yes
1128,30,admin.,single,secondary,no,0,no,no,cellular,4,sep,316,3,-1,0,unknown,yes
1129,30,admin.,single,secondary,no,60,no,no,cellular,29,jan,55,2,-1,0,unknown,no
1130,30,admin.,single,secondary,no,69,yes,no,cellular,17,apr,997,1,-1,0,unknown,yes
1131,30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,100,5,-1,0,unknown,no
1132,30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,no
1133,30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,11,-1,0,unknown,yes
1134,30,admin.,single,secondary,no,255,no,no,cellular,27,jan,143,1,-1,0,unknown,yes
1135,30,admin.,single,secondary,no,270,no,no,cellular,9,feb,123,1,-1,0,unknown,yes
1136,30,admin.,single,secondary,no,313,yes,no,cellular,4,feb,1121,2,-1,0,unknown,yes
1137,30,admin.,single,secondary,no,315,yes,no,cellular,14,may,884,3,346,4,failure,yes
1138,30,admin.,single,secondary,no,457,no,no,cellular,27,apr,90,2,-1,0,unknown,no
1139,30,admin.,single,secondary,no,523,no,yes,cellular,12,jun,136,3,101,1,success,no
1140,30,admin.,single,secondary,no,873,no,no,cellular,7,oct,301,1,216,2,failure,no
1141,30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,524,3,272,1,failure,yes
1142,30,admin.,single,secondary,no,983,yes,no,cellular,27,may,189,2,-1,0,unknown,yes
1143,30,admin.,single,secondary,no,2568,no,no,cellular,4,sep,563,1,100,4,other,yes
1144,30,admin.,single,secondary,no,2702,yes,no,cellular,24,jul,129,2,-1,0,unknown,no
1145,30,admin.,single,secondary,no,3528,no,no,cellular,4,aug,250,1,92,2,failure,yes
1146,30,admin.,single,secondary,no,4448,no,no,cellular,11,feb,112,8,-1,0,unknown,yes
1147,30,admin.,single,tertiary,no,305,no,no,cellular,4,feb,227,2,-1,0,unknown,yes
1148,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes
1149,30,admin.,single,tertiary,no,311,no,no,cellular,31,mar,158,2,-1,0,unknown,yes
1150,30,blue-collar,married,primary,no,0,yes,no,cellular,6,may,239,2,-1,0,unknown,no
1151,30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,282,1,203,1,success,yes
1152,30,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,219,1,157,12,failure,yes
1153,30,blue-collar,married,primary,no,2607,yes,no,unknown,28,may,158,10,-1,0,unknown,no
1154,30,blue-collar,married,primary,no,5956,yes,yes,cellular,20,nov,405,1,139,1,failure,no
1155,30,blue-collar,married,secondary,no,0,yes,yes,cellular,10,jul,1399,1,-1,0,unknown,yes
1156,30,blue-collar,married,secondary,no,61,yes,no,cellular,5,may,525,1,-1,0,unknown,yes
1157,30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,no
1158,30,blue-collar,married,secondary,no,167,yes,no,cellular,10,jul,255,1,-1,0,unknown,yes
1159,30,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,62,2,332,3,failure,no
1160,30,blue-collar,married,secondary,no,194,yes,no,cellular,8,may,475,3,-1,0,unknown,no
1161,30,blue-collar,married,secondary,no,278,yes,yes,unknown,23,may,1073,1,-1,0,unknown,yes
1162,30,blue-collar,married,secondary,no,282,yes,yes,unknown,23,may,148,2,-1,0,unknown,no
1163,30,blue-collar,married,secondary,no,321,yes,no,cellular,20,nov,738,2,-1,0,unknown,no
1164,30,blue-collar,married,secondary,no,364,yes,yes,cellular,4,feb,331,1,-1,0,unknown,no
1165,30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,2,-1,0,unknown,yes
1166,30,blue-collar,married,secondary,no,486,yes,no,unknown,29,may,1109,3,-1,0,unknown,yes
1167,30,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514,1,-1,0,unknown,no
1168,30,blue-collar,married,secondary,no,631,yes,no,cellular,19,nov,174,2,-1,0,unknown,no
1169,30,blue-collar,married,secondary,no,1664,yes,no,telephone,20,oct,2016,1,-1,0,unknown,yes
1170,30,blue-collar,married,secondary,no,2493,no,no,cellular,28,jan,293,2,-1,0,unknown,yes
1171,30,blue-collar,married,secondary,no,2850,no,no,unknown,8,may,181,2,-1,0,unknown,no
1172,30,blue-collar,single,primary,no,0,no,no,cellular,15,jul,716,3,-1,0,unknown,yes
1173,30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no
1174,30,blue-collar,single,primary,no,253,yes,no,cellular,5,may,259,1,-1,0,unknown,yes
1175,30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,unknown,no
1176,30,blue-collar,single,secondary,no,-390,yes,no,cellular,5,may,275,1,-1,0,unknown,no
1177,30,blue-collar,single,secondary,no,-93,yes,no,unknown,27,may,149,2,-1,0,unknown,no
1178,30,blue-collar,single,secondary,no,0,yes,no,cellular,14,jul,768,2,-1,0,unknown,no
1179,30,blue-collar,single,secondary,no,49,no,no,cellular,30,jan,808,2,-1,0,unknown,yes
1180,30,blue-collar,single,secondary,no,103,yes,no,cellular,17,apr,2053,2,317,1,other,no
1181,30,blue-collar,single,secondary,no,132,yes,no,unknown,16,may,329,1,-1,0,unknown,no
